Wavelength(um),S001,S002,S003,S004,S005,S006,S007,S008,S009,S010,S011,S012,S013,S014,S015,S016,S017,S018,S019,S020,S021,S022,S023,S024,S025,S026,S027,S028,S029,S030,S031,S032,S033,S034,S035,S036,S037,S038,S039,S040,S041,S042,S043,S044,S045,S046,S047,S048,S049,S050,S051,S052,S053,S054,S055,S056,S057,S058,S059,S060,S061,S062,S063,S064,S065,S066,S067,S068,S069,S070,S071,S072,S073,S074,S075,S076,S077,S078,S079,S080,S081,S082,S083,S084,S085,S086,S087,S088,S089,S090,S091,S092,S093,S094,S095,S096,S097,S098,S099,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110
0.77,0.99191525,0.982426304,1.064019836,1.059849278,1.041040446,0.897734897,1.115823293,1.11292269,1.03665849,1.190655802,1.198425515,1.188997445,1.014640243,0.973043789,1.086727989,1.026229945,1.077252439,1.165782051,1.164665435,1.023552874,1.093383082,1.204182589,1.24671369,1.118967967,1.55965235,0.947816899,1.221213127,1.028963938,0.913128141,1.111893688,1.037174759,1.02027293,0.996310154,1.266260028,1.109497531,1.619911504,1.123553582,1.066073622,1.258674749,0.97913065,0.993407628,1.115332164,1.014373455,1.019129971,1.014849985,1.445866378,1.125819241,1.022108844,1.20971131,1.248079139,1.191339376,1.171355088,1.066635077,1.058731226,1.054702208,1.134630765,1.088847203,0.92686482,0.965026112,1.260877755,0.920495988,1.175504458,1.056825712,0.973346561,1.017965672,1.17193426,0.992320983,0.934634146,0.917492954,0.955625556,0.944526627,0.960304774,1.017477046,1.170284274,0.998833453,1.025679758,1.03684377,0.98734272,1.053449347,1.03929984,1.151465556,1.213748516,1.245057172,1.295205888,1.24304555,1.113685978,1.206350651,1.144373149,1.190866831,1.58668454,1.268630659,1.333989619,1.00469755,1.119408816,1.179958391,1.139612604,1.142368191,1.210911586,1.116510031,1.12592386,1.138352385,1.157720119,0.998527101,1.081543302,1.032808868,0.920632679,1.342730458,1.022124337,1.090074584,0.964307505
0.775,0.981321439,0.966914038,1.045826612,1.055557882,1.035124961,0.855531772,1.100465863,1.097877476,1.030571455,1.181759954,1.181065805,1.18355629,1.002856633,0.959069435,1.077625717,1.021503229,1.07172514,1.166055018,1.165845649,1.013076515,1.085164118,1.197769984,1.244950305,1.119701205,1.552140674,0.938545963,1.21926975,1.026903263,0.904145729,1.11269103,1.035647166,1.017189345,0.994310412,1.259232248,1.106261151,1.608312263,1.11704646,1.06545951,1.26118311,0.975302544,0.990268404,1.105396454,1.012612574,1.015102609,1.01323366,1.443523192,1.125091027,1.022108844,1.205737256,1.247502881,1.191943605,1.171515833,1.065494877,1.059852051,1.054402704,1.134897361,1.086152055,0.927942202,0.962573192,1.263326427,0.916849015,1.172714949,1.054340623,0.973214286,1.016963868,1.171091445,0.992704934,0.93795122,0.916975891,0.95761145,0.942061144,0.951513214,1.016228686,1.171544602,0.998698851,1.027945619,1.039215686,0.985620132,1.055624612,1.03929984,1.154292516,1.215595725,1.247447321,1.300974736,1.245982489,1.1131822,1.212628514,1.146964462,1.17939568,1.604110813,1.273407161,1.339717201,0.99653104,1.125008139,1.182038835,1.14012413,1.144698514,1.217831408,1.115376925,1.128155069,1.138450926,1.154232242,0.99651414,1.078194584,1.029635258,0.913500918,1.340705058,1.022186906,1.085986804,0.961500915
0.78,0.9705046,0.953617811,1.022823684,1.057232573,1.028926439,0.814734354,1.078297189,1.080319502,1.022667393,1.173326691,1.158861526,1.176912671,0.988194072,0.941958792,1.07038236,1.015511617,1.060774341,1.167359194,1.163947044,0.998207659,1.078823775,1.185468251,1.242545688,1.115393428,1.544628998,0.928047991,1.217326372,1.03022324,0.895163317,1.106312292,1.034119574,1.012924813,0.99231067,1.252204469,1.10057674,1.596713021,1.110539339,1.064845399,1.270380435,0.971474438,0.988070946,1.102084551,1.010851694,1.011075247,1.003131629,1.436253304,1.124120074,1.015589569,1.201763201,1.24683058,1.196777442,1.167336441,1.063769768,1.060972876,1.053803697,1.138896294,1.083456907,0.929442085,0.961465422,1.265210021,0.913202042,1.170655404,1.05417495,0.969642857,1.016295999,1.176569743,0.984833941,0.93697561,0.915201655,0.956960898,0.942554241,0.945012788,1.014980325,1.171544602,0.99856425,1.03021148,1.03826692,0.983897543,1.057566812,1.037027687,1.154441303,1.217970709,1.24983747,1.311318878,1.248919428,1.112594458,1.217814576,1.149555775,1.167924528,1.63002681,1.278183662,1.344370861,0.98713594,1.125659223,1.181345354,1.140635657,1.147829886,1.22475123,1.117709791,1.134988147,1.135100512,1.154147171,0.994501178,1.074845866,1.026461648,0.906369157,1.336654259,1.022249474,1.084552496,0.958694326
0.785,0.959018679,0.938672439,0.999761009,1.052355035,1.021057994,0.773681352,1.05664257,1.06267272,1.013128009,1.161477422,1.131274391,1.166330979,0.973799322,0.925126047,1.05910067,1.00825511,1.058205315,1.164781171,1.163485222,0.988513872,1.067839065,1.1747893,1.243667842,1.108656798,1.534679531,0.917890862,1.210870786,1.028963938,0.883982412,1.104518272,1.030685004,1.008266632,0.99016471,1.240999801,1.097174391,1.58397598,1.102921864,1.062901706,1.25062709,0.970363053,0.984617799,1.092392363,1.00926584,1.005641269,1.004848975,1.434931507,1.123230035,1.010062358,1.197355198,1.242124472,1.19979859,1.168300916,1.06379198,1.060972876,1.053996235,1.139696081,1.07930853,0.930498342,0.958062985,1.266528536,0.913202042,1.169716878,1.053677932,0.966600529,1.015027049,1.177833965,0.988289499,0.938926829,0.910679887,0.957371773,0.942800789,0.934622762,1.013409807,1.171964711,0.994660804,1.031722054,1.037318153,0.981688137,1.059120572,1.035428764,1.156077965,1.22140124,1.252132013,1.317684504,1.252188851,1.112930311,1.222636703,1.152764067,1.154566585,1.649240393,1.281885594,1.350993377,0.97701814,1.12618009,1.179785021,1.147762925,1.15183513,1.222234931,1.122375525,1.137498257,1.135297596,1.149638452,0.994010212,1.072243236,1.024271411,0.898037,1.332877162,1.022324557,1.082114171,0.95628432
0.79,0.944187343,0.919655741,0.975682619,1.04387691,1.012170615,0.732149133,1.031614458,1.039713096,1.004179159,1.146354482,1.10503297,1.154727191,0.95661489,0.907856604,1.046120317,0.996671327,1.047254515,1.162931061,1.158353859,0.973695504,1.059881021,1.165366696,1.236854761,1.108198524,1.524730065,0.906234023,1.2044152,1.030681168,0.875062814,1.103853821,1.027250435,1.003280409,0.98801875,1.229795134,1.091614456,1.571238938,1.095304389,1.060958014,1.252821906,0.969251667,0.982891226,1.08679135,1.007679986,1.000207291,0.996161228,1.426640231,1.124848289,1.00255102,1.192947195,1.240875912,1.19939577,1.167095322,1.061430137,1.063662856,1.054124594,1.140495868,1.075160152,0.93271648,0.956243076,1.266716896,0.913202042,1.167891965,1.052186879,0.965013228,1.015160622,1.182469448,1.003455558,0.944390244,0.90851025,0.957132096,0.940335306,0.927269821,1.011839289,1.16496289,0.990757358,1.033232628,1.039057559,0.97947873,1.060907396,1.034755533,1.160690373,1.224303998,1.254426556,1.324845833,1.255458273,1.11729639,1.227276863,1.155972359,1.141208641,1.671134942,1.285587527,1.357615894,0.96769531,1.13106322,1.18463939,1.154890192,1.150961258,1.219718632,1.122375525,1.138683587,1.133129681,1.146831136,0.993519246,1.069640606,1.022081173,0.889704844,1.329921174,1.02239964,1.080034423,0.953874314
0.795,0.928073599,0.899505257,0.94727251,1.038120159,1.001103846,0.692278202,1.00475502,1.017785219,0.993095303,1.131445041,1.073543265,1.141169397,0.937667381,0.889793164,1.033652768,0.992943213,1.033423293,1.157138091,1.153684319,0.955418676,1.04232114,1.149112705,1.228759218,1.101324412,1.514695122,0.894372678,1.199829595,1.0279336,0.864698492,1.102126246,1.025160045,0.99927831,0.982617297,1.221772857,1.086344965,1.560998736,1.086063657,1.058614851,1.24937291,0.96776982,0.979438079,1.080411066,1.006841977,0.996520477,0.992322457,1.422614756,1.12128813,0.998866213,1.18824228,1.232520169,1.201007049,1.16757756,1.060400995,1.061645371,1.053718124,1.139429485,1.071556735,0.934385365,0.953552777,1.268788849,0.911743253,1.166249544,1.05036448,0.961375661,1.01349095,1.187947745,0.996160491,0.949073171,0.906999615,0.958587277,0.939595661,0.916666667,1.011281267,1.165383,0.988424264,1.033232628,1.037476281,0.976033553,1.063393412,1.032567533,1.1592025,1.230505344,1.260889518,1.334195345,1.25850604,1.116120907,1.232280957,1.156465943,1.125676784,1.679177837,1.290574332,1.354394129,0.95779432,1.131193437,1.185332871,1.156220161,1.155112147,1.226466888,1.127174565,1.144679961,1.129188017,1.146320715,0.99243912,1.065834982,1.017879492,0.878265782,1.324447121,1.022161878,1.078098107,0.949359365
0.8,0.910844717,0.880076273,0.921252315,1.030793385,0.98975404,0.655697901,0.976064257,0.991550127,0.98146634,1.111055759,1.040304131,1.126078461,0.918809141,0.86974473,1.014807218,0.979695094,1.021849699,1.154772376,1.144550493,0.937798198,1.030918958,1.129927237,1.22571337,1.098437285,1.50466018,0.879239238,1.195243991,1.027819118,0.854585427,1.097541528,1.023069656,0.994095263,0.977215843,1.21375058,1.079042363,1.550758534,1.076822924,1.056271688,1.241325251,0.966287972,0.979281118,1.068721995,1.006003967,0.992833664,0.986261239,1.419190099,1.120640829,0.992488662,1.183537365,1.229638878,1.206646526,1.162674811,1.057994728,1.065904506,1.05279822,1.136496934,1.067953319,0.935568371,0.950862478,1.272744396,0.910284464,1.163929298,1.048045063,0.959722222,1.013090229,1.194268858,0.997120369,0.946341463,0.906218951,0.960299254,0.941074951,0.906916027,1.010723244,1.164682818,0.98609117,1.033232628,1.035895003,0.972588376,1.065335612,1.032904149,1.160839161,1.232484497,1.26735248,1.342351303,1.261553807,1.115869018,1.241015376,1.156959526,1.110144928,1.695263628,1.295561138,1.357973868,0.95143456,1.138876229,1.186546463,1.15755013,1.155549082,1.233215144,1.130307272,1.148375401,1.12997635,1.14402382,0.991358995,1.062029358,1.013677812,0.866826719,1.320177359,1.021924117,1.077237522,0.944844417
0.805,0.891274045,0.85868893,0.891617375,1.022378062,0.977187173,0.62180122,0.947694779,0.965970651,0.969428545,1.092160979,1.005113713,1.105125507,0.897540618,0.851165191,0.999775648,0.967645297,1.001556986,1.145946438,1.133004926,0.918562088,1.012211032,1.109825682,1.215213209,1.095046057,1.494857733,0.865946351,1.188612895,1.022552948,0.840326633,1.093820598,1.019079827,0.990618029,0.974575324,1.195286084,1.071864238,1.532206068,1.068174004,1.054488976,1.236622074,0.968140282,0.976141893,1.062828755,1.003123972,0.986466878,0.985756137,1.413602499,1.119912614,0.981150794,1.176731226,1.223300038,1.206243706,1.164201897,1.055988272,1.068818651,1.053696731,1.142362037,1.06552509,0.936434502,0.946668777,1.270672443,0.909555069,1.161478701,1.050695825,0.958333333,1.01135377,1.197640118,0.996928393,0.95004878,0.904191253,0.961035404,0.940335306,0.897005541,1.008761534,1.165523036,0.984386217,1.033232628,1.036685642,0.971015578,1.0673555,1.025161996,1.161136736,1.236310859,1.273117519,1.355878257,1.265100299,1.122837951,1.249385861,1.159057256,1.09131802,1.718051832,1.301224951,1.360658672,0.934378839,1.135360375,1.191227462,1.160175965,1.159845616,1.235559876,1.132373525,1.15193139,1.127118644,1.142407486,0.991015318,1.057544158,1.010817093,0.862448807,1.316783446,1.021786465,1.074225473,0.943349603
0.81,0.878728743,0.837301587,0.862012308,1.016244505,0.963290029,0.589725568,0.917172691,0.940628869,0.955800854,1.071024446,0.972480151,1.085254772,0.876785395,0.830124261,0.984263325,0.954463751,0.992682167,1.135452367,1.119919951,0.898821094,0.994651151,1.090378475,1.212808592,1.088126117,1.485055286,0.855482464,1.181981798,1.018202633,0.831846734,1.090099668,1.015089997,0.984385251,0.971934804,1.176821587,1.064312684,1.513653603,1.059525084,1.052706264,1.22909699,0.969992591,0.973630513,1.052406,1.000243977,0.980100092,0.980806142,1.40272771,1.115786067,0.975198413,1.169925087,1.223684211,1.208862034,1.160826234,1.05381893,1.065456176,1.053910662,1.13916289,1.063096862,0.93869489,0.944769742,1.276511584,0.908825675,1.158324209,1.048707753,0.956547619,1.009817672,1.19890434,1.018813592,0.95395122,0.900287933,0.961874272,0.939842209,0.88720162,1.006799825,1.16146198,0.982681263,1.033232628,1.034946237,0.96944278,1.069530764,1.027939073,1.163963696,1.237630294,1.278882558,1.35528148,1.268646792,1.112930311,1.246474388,1.161154985,1.072491113,1.746201966,1.306888763,1.371218901,0.923321529,1.139397096,1.192094313,1.162801801,1.161374891,1.237904609,1.131840299,1.153883698,1.125936145,1.138494258,0.990671642,1.053058958,1.007956374,0.858070894,1.311692577,1.021648814,1.069922547,0.94185479
0.815,0.863061054,0.813543599,0.832048754,1.00862466,0.950213693,0.558704195,0.88648996,0.910410452,0.940628691,1.046543074,0.934060019,1.062768676,0.853820746,0.808090833,0.963366559,0.93715465,0.974465435,1.125655879,1.102473317,0.876076036,0.977221729,1.068811181,1.201587047,1.081893589,1.47033623,0.841814649,1.174358271,1.017172295,0.822550251,1.088106312,1.010615258,0.978021257,0.96553563,1.164125174,1.057051575,1.490075853,1.046998382,1.052414114,1.222408027,0.967214127,0.971433056,1.042518995,0.99879072,0.974903018,0.977775533,1.394857006,1.11287321,0.964710884,1.162844875,1.214656166,1.207250755,1.157932808,1.051545934,1.067249496,1.053311655,1.139429485,1.059170918,0.939899022,0.940259535,1.273121115,0.907366885,1.15423119,1.046554009,0.951719577,1.007747278,1.201854193,0.991745057,0.954536585,0.899527546,0.962422105,0.938609467,0.879102728,1.007921624,1.161321944,0.982142857,1.033232628,1.034155598,0.968469143,1.071939093,1.023310612,1.166790656,1.241852487,1.283529007,1.35906107,1.272082456,1.117716205,1.254298972,1.160908193,1.054224774,1.730563003,1.312301939,1.37068194,0.914865939,1.140503939,1.192094313,1.167951166,1.1610836,1.239448702,1.138505632,1.158415842,1.121698857,1.136112293,0.990917125,1.0497247,1.005185053,0.851998305,1.306382746,1.021561217,1.068703385,0.938499085
0.82,0.844382492,0.792568543,0.802533309,0.998869583,0.93481645,0.532091626,0.855421687,0.882276424,0.925819933,1.02288012,0.900349886,1.037937772,0.830298161,0.787446901,0.943623602,0.927967512,0.958584181,1.114555215,1.087848933,0.85704188,0.958331159,1.045359368,1.19814043,1.077035883,1.455617175,0.82889669,1.166734743,1.019118489,0.807726131,1.083056478,1.006140518,0.971657263,0.959136456,1.151428761,1.04767437,1.466498104,1.03447168,1.052121964,1.213210702,0.964435663,0.967509025,1.036090006,0.997337463,0.969705943,0.973128599,1.38344148,1.115381503,0.963293651,1.155764663,1.211390703,1.208056395,1.154637518,1.049361784,1.070387805,1.052413144,1.137296721,1.055244973,0.941187654,0.93725273,1.276511584,0.905908096,1.150086032,1.044400265,0.948280423,1.005743672,1.205646861,1.007679017,0.959219512,0.899162561,0.962439225,0.936390533,0.868552856,1.009043422,1.15992158,0.981604451,1.033232628,1.035104364,0.967495506,1.073570541,1.024320458,1.162922184,1.251352421,1.288175456,1.370399841,1.27551812,1.124937028,1.260212901,1.160661402,1.035958436,1.764075067,1.317715115,1.373187757,0.900411939,1.146559021,1.193481276,1.173100532,1.165016021,1.240992794,1.136972605,1.160089248,1.119629484,1.132709485,0.991162608,1.046390441,1.002413731,0.845925717,1.300251806,1.021473621,1.064257028,0.93514338
0.825,0.825257876,0.771232736,0.773346478,0.991396274,0.919164473,0.506309703,0.827662651,0.855777519,0.912373944,1.000355834,0.867312609,1.013257177,0.807869131,0.766088372,0.924681901,0.912389322,0.941249741,1.10163477,1.071428571,0.835104637,0.939205761,1.021802858,1.190285348,1.071903213,1.440111735,0.817342104,1.159041012,1.014310246,0.797927136,1.078405316,1.001359255,0.964112321,0.95256096,1.136544454,1.040828181,1.4505689,1.025168948,1.050297516,1.207462375,0.959434428,0.965311568,1.024011299,0.99605393,0.962643253,0.967168401,1.375991348,1.109960353,0.954365079,1.149689384,1.206012294,1.211278953,1.155119756,1.045393295,1.070836135,1.052562896,1.145294588,1.052512753,0.941377781,0.93258427,1.276323225,0.906272794,1.146696908,1.044565938,0.946560847,1.003406131,1.211125158,1.012286427,0.962536585,0.898341343,0.962422105,0.934418146,0.856404518,1.006955151,1.164122672,0.980258435,1.03021148,1.03684377,0.965623128,1.075357365,1.019944458,1.161731885,1.25056076,1.295231175,1.375969763,1.27790092,1.115281276,1.264489127,1.165103653,1.017459666,1.786416443,1.324058816,1.377841418,0.891739539,1.148121623,1.193134535,1.171634156,1.168948442,1.245167563,1.140371926,1.160368149,1.117461569,1.129306678,0.99243912,1.042503846,0.997720365,0.840488632,1.293901905,1.021173291,1.060240964,0.932275778
0.83,0.807582938,0.749896928,0.74601183,0.985534855,0.903512496,0.484169835,0.79913253,0.826927799,0.897247206,0.975269544,0.835351904,0.984969187,0.78648902,0.747191234,0.905387648,0.9014047,0.923785551,1.087804434,1.05146757,0.815010224,0.918593122,0.997539653,1.18539596,1.067916227,1.424606295,0.805139916,1.151347281,1.011791643,0.785741206,1.075614618,0.996577993,0.958076368,0.945985464,1.121660147,1.033152151,1.434639697,1.015866217,1.048473069,1.194397993,0.954433193,0.962800188,1.013442431,0.994770396,0.955580562,0.965451056,1.366137948,1.108018448,0.949263039,1.143614106,1.20082597,1.206847936,1.151020736,1.042513179,1.068594486,1.052028068,1.140495868,1.049780533,0.940406025,0.929656591,1.27462799,0.906637491,1.140049012,1.041086812,0.944378307,1.001469311,1.209439528,1.005951238,0.962341463,0.892349494,0.961959871,0.933185404,0.849797528,1.00486688,1.160621762,0.978912419,1.027190332,1.036685642,0.963750749,1.076367309,1.020028612,1.162773397,1.250296873,1.302286894,1.380147205,1.280283719,1.120570949,1.268492403,1.169545903,0.998960897,1.800714924,1.330402517,1.379631287,0.885090699,1.148968032,1.205270458,1.170167781,1.170769007,1.249342331,1.147170566,1.164272765,1.113519905,1.127094853,0.993715632,1.038617251,0.993026998,0.835051546,1.287989928,1.02087296,1.056798623,0.929408176
0.835,0.790855868,0.728354978,0.719931887,0.97975717,0.889190796,0.464170474,0.77253012,0.799953506,0.882256746,0.950574672,0.805746198,0.958244401,0.764260846,0.729524793,0.884811384,0.889554624,0.9075929,1.072123988,1.030531609,0.793931285,0.898163127,0.973747579,1.167842257,1.063287659,1.411446331,0.7925628,1.143021712,1.012135089,0.77468593,1.073156146,0.992254002,0.951712374,0.941091472,1.108201286,1.023691963,1.412673831,1.002708248,1.046094132,1.180497492,0.951716473,0.960288809,1.002630041,0.991763108,0.948962066,0.959187797,1.355203076,1.10567198,0.944160998,1.135095012,1.190165194,1.212487412,1.148689921,1.041136054,1.070387805,1.051985282,1.137296721,1.048093748,0.940532776,0.927599304,1.276323225,0.903719912,1.133661818,1.040092777,0.939417989,0.999198557,1.214075011,1.019581494,0.954146341,0.892724618,0.962918578,0.932199211,0.840100171,1.003371148,1.160481725,0.977790739,1.027945619,1.038425047,0.962552427,1.077765693,1.015736767,1.173039726,1.245414962,1.304371104,1.381141834,1.283553142,1.118387909,1.2745883,1.167324778,0.981802024,1.802949062,1.336616578,1.382853052,0.872587989,1.15066085,1.194694868,1.17364616,1.174410137,1.249685463,1.145437579,1.168037931,1.111154907,1.121905572,0.993421053,1.035355288,0.991015555,0.829261404,1.280545216,1.020810391,1.051635112,0.926449054
0.84,0.777028157,0.710420532,0.69427018,0.972932803,0.872321757,0.445512923,0.746088353,0.774755385,0.866993731,0.925025798,0.778697349,0.930828198,0.743862703,0.710270356,0.863850518,0.871912656,0.890024912,1.056352552,1.009441708,0.771514402,0.878437614,0.949013244,1.167601795,1.056276064,1.398286367,0.780531034,1.134696144,1.012020607,0.765829146,1.068903654,0.987930012,0.946463719,0.93619748,1.094742425,1.01655533,1.390707965,0.989550279,1.043715195,1.168896321,0.948999753,0.957149584,0.993473602,0.988755821,0.94234357,0.956561269,1.346731555,1.104053726,0.938066893,1.126575918,1.185363043,1.211480363,1.146760971,1.03753776,1.07061197,1.051129557,1.139962677,1.046406964,0.940279274,0.923484729,1.276699943,0.900802334,1.127066062,1.041086812,0.940740741,0.996727443,1.217867678,1.013246304,0.971317073,0.891862846,0.963397932,0.930226824,0.827365729,1.001875417,1.158661252,0.97666906,1.028700906,1.038425047,0.961354104,1.079164077,1.013717075,1.166939444,1.263887056,1.306455314,1.393276308,1.286822565,1.122334173,1.282412883,1.165103653,0.96464315,1.82126899,1.342830639,1.390728477,0.863987859,1.152939645,1.203363384,1.17712454,1.179362074,1.250028594,1.149170166,1.169432436,1.107213244,1.120289239,0.993126473,1.032093325,0.989004112,0.823471261,1.273976352,1.020747823,1.048766495,0.923489933
